"workerid","category","trial_type","evidenceStatement","characterGender","freqLevel","characterName","habitual","n_instances","time_period","rt","response","frequency","logFreq"
148,"hobby","truthJudge","played the banjo","female",NA,"Shannon","plays the banjo",3,"2 years",4162,"disagree-key",243.333333333333,5.49443224547433
148,"clothing","truthJudge","wore a suit","female",NA,"Esther","wears a suit",3,"6 months",2473,"disagree-key",60,4.0943445622221
148,"food","truthJudge","did cocaine","male",NA,"Tim","does cocaine",3,"5 years",3712,"disagree-key",608.333333333333,6.41072297734848
148,"hobby","truthJudge","ran","male",NA,"Brian","runs",3,"year",5498,"disagree-key",121.666666666667,4.80128506491438
148,"hobby","truthJudge","hiked","male",NA,"Lewis","hikes",3,"week",2210,"agree-key",2.33333333333333,0.847297860387204
148,"employment","truthJudge","sold something on eBay","female",NA,"Stephanie","sells things on eBay",3,"5 years",3061,"disagree-key",608.333333333333,6.41072297734848
148,"food","truthJudge","ate peanut butter","female",NA,"Monica","eats peanut butter",3,"month",6722,"agree-key",10,2.30258509299405
148,"clothing","truthJudge","wore slacks","male",NA,"Ben","wears slacks",3,"week",2449,"agree-key",2.33333333333333,0.847297860387204
148,"entertainment","truthJudge","went to the ballet","male",NA,"Lee","goes to the ballet",3,"year",2120,"agree-key",121.666666666667,4.80128506491438
148,"entertainment","truthJudge","listened to Pandora","female",NA,"Julia","listens to Pandora",3,"month",2897,"disagree-key",10,2.30258509299405
148,"food","truthJudge","smoked marijuana","male",NA,"John","smokes marijuana",3,"year",6217,"disagree-key",121.666666666667,4.80128506491438
148,"food","truthJudge","drank beer","female",NA,"Alicia","drinks beer",3,"2 weeks",2154,"disagree-key",4.66666666666667,1.54044504094715
148,"employment","truthJudge","sold a company","male",NA,"Lucas","sells companies",3,"year",4911,"agree-key",121.666666666667,4.80128506491438
148,"employment","truthJudge","stole chewing gum","female",NA,"Bridgette","steals chewing gum",3,"year",9449,"disagree-key",121.666666666667,4.80128506491438
149,"employment","truthJudge","stole chewing gum","male",NA,"William","steals chewing gum",3,"5 years",5670,"agree-key",608.333333333333,6.41072297734848
149,"clothing","truthJudge","wore a suit","female",NA,"Claire","wears a suit",3,"6 months",5050,"agree-key",60,4.0943445622221
149,"entertainment","truthJudge","listened to Pandora","male",NA,"Derrick","listens to Pandora",3,"year",5892,"disagree-key",121.666666666667,4.80128506491438
149,"food","truthJudge","smoked marijuana","female",NA,"Julia","smokes marijuana",3,"5 years",4846,"disagree-key",608.333333333333,6.41072297734848
149,"hobby","truthJudge","ran","male",NA,"Fred","runs",3,"week",2766,"agree-key",2.33333333333333,0.847297860387204
149,"entertainment","truthJudge","listened to live music","female",NA,"Amber","listens to live music",3,"month",7388,"agree-key",10,2.30258509299405
149,"entertainment","truthJudge","watched space launches","male",NA,"Jacob","watches space launches",3,"2 years",4732,"disagree-key",243.333333333333,5.49443224547433
149,"clothing","truthJudge","wore a bra","female",NA,"Monica","wears a bra",3,"month",4924,"disagree-key",10,2.30258509299405
149,"food","truthJudge","drank coffee","female",NA,"Alicia","drinks coffee",3,"month",4034,"disagree-key",10,2.30258509299405
149,"employment","truthJudge","sold something on eBay","female",NA,"Natalie","sells things on eBay",3,"5 years",3017,"disagree-key",608.333333333333,6.41072297734848
149,"clothing","truthJudge","wore a suit","male",NA,"Ben","wears a suit",3,"week",2063,"agree-key",2.33333333333333,0.847297860387204
149,"hobby","truthJudge","played the banjo","female",NA,"Elisa","plays the banjo",3,"year",2767,"disagree-key",121.666666666667,4.80128506491438
149,"food","truthJudge","did cocaine","female",NA,"Shannon","does cocaine",3,"month",3939,"agree-key",10,2.30258509299405
149,"hobby","truthJudge","climbed mountains","female",NA,"Ashley","climbs mountains",3,"5 years",3485,"agree-key",608.333333333333,6.41072297734848
149,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"Lucas","volunteers for soup kitchens",3,"5 years",3969,"disagree-key",608.333333333333,6.41072297734848
149,"entertainment","truthJudge","went to the movies","female",NA,"Jessica","goes to the movies",3,"month",2158,"agree-key",10,2.30258509299405
149,"clothing","truthJudge","wore slacks","male",NA,"Tom","wears slacks",3,"month",3263,"agree-key",10,2.30258509299405
149,"employment","truthJudge","wrote a novel","male",NA,"Robert","writes novels",3,"year",3842,"agree-key",121.666666666667,4.80128506491438
149,"clothing","truthJudge","wore socks","male",NA,"Stephen","wears socks",3,"6 months",2878,"disagree-key",60,4.0943445622221
149,"employment","truthJudge","stole a car","female",NA,"Nicole","steals cars",3,"5 years",4282,"agree-key",608.333333333333,6.41072297734848
149,"clothing","truthJudge","wore socks","female",NA,"Theresa","wears socks",3,"6 months",2888,"disagree-key",60,4.0943445622221
149,"food","truthJudge","did cocaine","male",NA,"Daniel","does cocaine",3,"week",2719,"agree-key",2.33333333333333,0.847297860387204
149,"food","truthJudge","ate peanut butter","female",NA,"Maya","eats peanut butter",3,"month",2953,"agree-key",10,2.30258509299405
149,"entertainment","truthJudge","went to the ballet","male",NA,"Tim","goes to the ballet",3,"month",1876,"agree-key",10,2.30258509299405
149,"food","truthJudge","smoked cigarettes","female",NA,"Michelle","smokes cigarettes",3,"year",2987,"disagree-key",121.666666666667,4.80128506491438
149,"food","truthJudge","drank beer","female",NA,"Linda","drinks beer",3,"month",1860,"agree-key",10,2.30258509299405
149,"clothing","truthJudge","wore a bra","male",NA,"Alexander","wears a bra",3,"6 months",3330,"disagree-key",60,4.0943445622221
149,"food","truthJudge","drank coffee","male",NA,"Kyle","drinks coffee",3,"week",3659,"agree-key",2.33333333333333,0.847297860387204
149,"employment","truthJudge","wrote a poem","male",NA,"Martin","writes poems",3,"year",3111,"disagree-key",121.666666666667,4.80128506491438
149,"clothing","truthJudge","wore a watch","female",NA,"Bridgette","wears a watch",3,"month",3827,"agree-key",10,2.30258509299405
149,"entertainment","truthJudge","watched professional football","female",NA,"Tina","watches professional football",3,"month",4346,"agree-key",10,2.30258509299405
149,"hobby","truthJudge","played tennis","male",NA,"George","plays tennis",3,"5 years",2547,"disagree-key",608.333333333333,6.41072297734848
149,"food","truthJudge","ate caviar","male",NA,"Seth","eats caviar",3,"year",3057,"agree-key",121.666666666667,4.80128506491438
149,"food","truthJudge","drank beer","male",NA,"Stephen","drinks beer",3,"2 weeks",2515,"agree-key",4.66666666666667,1.54044504094715
